Name,exp,if_regulated,Dams_Year_Min,Dams_Year_Max,Alpha,Thelta,m,Am_25,D0,kQ,kA,S_sls,fER0,VPDmin,VPDmax,hc,Ts,CFMAX,CFR,CWH,BETA,LP,FC,PERC,K0,K1,K2,UZL,MAXBAS
AUS-HRS_AUS-Zhang_227202,SimulationRaw,0,,,0.024649317,0.061597877,21.97751831,19.64946048,1.724169249,0.335811381,0.77278073,0.072033204,0.102513175,0.85038971,5.720605964,5.324068819,0.633135895,8.455834829,0.17207009,0.766090181,6.350348027,0.483839535,344.2093662,42.75965704,1.999387081,0.168429739,0.081901779,9.726353386,1.73988445
AUS-HRS_AUS-Zhang_235224,SimulationRaw,0,,,0.038465527,0.042246193,13.82198301,35.17624854,1.523634503,0.757524976,0.830903265,0.168501635,0.142809305,1.278262863,4.448436683,9.231532093,-4.152371016,17.74480238,0.458711272,0.293711836,6.74854366,0.660495836,829.7519817,53.76387156,0.939280618,0.027001415,0.098102466,221.7422479,1.895932337
AUS-HRS_AUS-Zhang_236205,SimulationRaw,0,,,0.036245201,0.068282046,25.29290806,39.75112003,1.96776731,0.116426942,0.768238348,0.020638674,0.055094011,1.483054045,5.940103327,1.393451854,2.184593965,5.331176298,0.540212573,0.304203652,6.681137102,0.334993409,506.5367909,0.395978972,1.301053952,0.448173722,0.038607493,44.44842562,1.542535571
AUS-HRS_AUS-Zhang_237205,SimulationRaw,0,,,0.038746188,0.061404579,15.38373873,30.50639918,1.317138504,0.336932266,0.807778607,0.103922693,0.01266891,0.879957817,6.136693499,4.740447342,-0.402424394,13.10405321,0.592108067,0.262179278,6.154169226,0.364670861,1113.827048,11.58332495,0.755382732,0.217779849,0.030458582,177.3762075,4.503045926
AUS-HRS_AUS-Zhang_237206,SimulationRaw,0,,,0.03016442,0.039958491,21.76782021,19.30981093,1.46567309,0.57285307,0.833433025,0.030120995,0.131165489,1.241333221,6.454394505,3.171708038,-0.529972972,13.99213498,0.480569651,0.112653599,6.317271822,0.507303757,646.8994575,60.84864304,0.890785576,0.102507994,0.038949675,3.794514141,2.36334079
AUS-HRS_AUS-Zhang_237207,SimulationRaw,0,,,0.016910325,0.066992754,23.92625679,34.21317868,1.176413628,0.162445896,0.698021304,0.156445206,0.057082022,0.857237829,4.971159134,4.08697071,-3.983476918,9.708384353,0.600766705,0.235401453,6.815745965,0.505725019,381.5524751,0.418417735,0.832201002,0.319557124,0.024802514,27.14574898,1.244237787
AUS-HRS_AUS-Zhang_238235,SimulationRaw,0,,,0.028435708,0.065571184,21.73248137,31.61652177,1.115313601,0.350873887,0.813045618,0.090058968,0.108239186,0.77527595,5.340952958,3.40945806,3.313472234,15.79265595,0.32857201,0.615138931,6.52433199,0.366006986,389.0467297,0.97508532,1.546797589,0.454831076,0.027262266,142.826452,1.630757601
AUS-HRS_AUS-Zhang_304040,SimulationRaw,0,,,0.031175958,0.038770041,23.87473252,21.82296126,1.764427076,0.428919717,0.833115672,0.150154306,0.120982924,0.856592507,4.421384619,9.669093409,-4.167582094,17.56729514,0.956897367,0.171375077,2.566295331,0.831867823,1429.200664,0.803273072,0.777792243,0.280848107,0.081574153,65.56729603,2.161169091
AUS-HRS_AUS-Zhang_308799,SimulationRaw,0,,,0.029332189,0.048297551,12.21111022,34.96219967,0.890356129,0.979013921,0.750528682,0.159562147,0.093611595,1.389326319,5.7392323,3.138216234,-0.082497487,9.495507168,0.080269241,0.25613783,6.888981265,0.309047044,278.1527406,4.293995506,1.057812331,0.720404989,0.024809099,34.70486695,1.775396094
AUS-HRS_AUS-Zhang_314207,SimulationRaw,0,,,0.045793991,0.026214091,22.99805118,27.01078657,0.824003025,0.788510576,0.860168309,0.09987409,0.128759461,1.005397778,5.042696692,6.944129647,1.016795167,11.85162559,0.774942177,0.172281982,3.875866056,0.727399077,1402.863436,1.829210167,1.957030699,0.53568341,0.098037551,296.4493105,2.041480192
AUS-HRS_AUS-Zhang_314212,SimulationRaw,0,,,0.045182685,0.062208007,25.2863802,24.14625077,1.086188496,0.779338783,0.731206339,0.145598303,0.154306488,0.753376385,4.234962115,4.816256159,-2.02344023,19.12557545,0.763783051,0.400121272,4.313067351,0.897591371,1096.325754,3.217688138,0.719822038,0.398151813,0.099839777,252.1272042,1.992102013
AUS-HRS_AUS-Zhang_314214,SimulationRaw,0,,,0.042830041,0.040612733,22.06537802,39.43829971,1.189924505,0.532343022,0.725642563,0.103196366,0.130961404,0.695758281,3.853303514,6.807214315,4.846034225,17.58409732,0.290855508,0.685035841,3.582680359,0.420039827,1639.63926,5.807652616,0.776784836,0.622957914,0.080466656,138.0598235,4.135492075
AUS-HRS_AUS-Zhang_318076,SimulationRaw,0,,,0.046641701,0.035196928,23.0024385,16.8006772,1.360527865,0.628087311,0.764436769,0.104987926,0.123248066,1.311096941,3.581304069,4.944343707,-2.369833358,2.096824822,0.005218199,0.332607048,3.77716272,0.733320517,1618.79988,85.075436,1.715783021,0.502252905,0.055254314,11.20082185,2.656641474
AUS-HRS_AUS-Zhang_318150,SimulationRaw,0,,,0.03696678,0.064808625,23.57125471,38.7944388,0.800869668,0.347906961,0.787700107,0.147296019,0.035034942,0.854992421,5.261147863,7.030567298,2.321663017,2.587910325,0.454171651,0.517076283,2.879031064,0.504740219,236.4680086,0.763274315,1.90968807,0.5116153,0.094098077,242.7015563,1.837137778
AUS-HRS_AUS-Zhang_318181,SimulationRaw,0,,,0.043727745,0.047021495,19.54712029,15.05838905,1.307460358,0.37581545,0.880326976,0.160914756,0.00275702,1.297992515,4.558733165,3.063223797,3.260797189,15.69294823,0.541354169,0.186512753,4.411097504,0.681421128,259.7716038,2.088961477,0.516190976,0.325745244,0.03698122,201.5502431,2.084049354
AUS-HRS_AUS-Zhang_401012,SimulationRaw,0,,,0.039472656,0.046439823,25.15656504,28.08070383,1.665685084,0.861437446,0.760839366,0.03390951,0.075712566,1.042858312,4.470219362,8.791427082,1.217897897,2.419267429,0.811045745,0.208017612,4.117703962,0.76767569,1249.451058,69.64503701,1.569371017,0.372112429,0.040497489,75.84972914,3.620233887
AUS-HRS_AUS-Zhang_401203,SimulationRaw,0,,,0.03495127,0.042796384,25.74488663,25.59519103,0.905863735,0.516256963,0.808677837,0.07542312,0.010025204,0.665409729,4.345520461,6.95615263,-2.214112884,17.18434001,0.520635565,0.534687898,6.273925583,0.899508131,1769.93239,98.89975396,1.698982999,0.395850775,0.07197714,69.92206988,2.074158521
AUS-HRS_AUS-Zhang_401212,SimulationRaw,0,,,0.015178336,0.053553344,10.44044457,18.47538121,1.558134909,0.226971061,0.81392976,0.158707653,0.080037353,0.696633956,5.222849729,7.439642828,2.285379522,16.09470132,0.448071532,0.69996036,3.953203472,0.962184423,1169.953242,29.80478017,0.050997944,0.107397496,0.049766329,151.4602073,2.019940894
AUS-HRS_AUS-Zhang_401216,SimulationRaw,0,,,0.01177298,0.055142741,25.74507857,16.46781284,0.77094629,0.271244097,0.848282052,0.136719407,0.008529371,0.861428822,6.300839746,2.901329518,0.174090125,11.94649534,0.099693798,0.509155969,3.345204418,0.667803873,1614.741546,45.04451921,1.798493428,0.203013095,0.064808617,23.31814677,3.489608437
AUS-HRS_AUS-Zhang_401217,SimulationRaw,0,,,0.023571583,0.044965616,25.50379124,42.3518207,0.835855171,0.377813645,0.879406638,0.156201991,0.084926873,1.201838396,4.877054104,9.714362989,-0.216591083,14.93802826,0.272157511,0.101414166,5.944471191,0.470288458,1338.568327,68.39571191,1.434832204,0.196120715,0.093555757,236.1749981,3.358144717
AUS-HRS_AUS-Zhang_402206,SimulationRaw,0,,,0.036368247,0.04373023,24.64440275,44.36916255,1.353369168,0.169984064,0.858683267,0.038224454,0.066530453,0.722985615,3.516613369,7.569520971,4.400730981,15.2127009,0.086183383,0.318534716,5.00972425,0.96622966,1403.313679,7.132929722,0.356133868,0.226785674,0.043140223,259.8517338,2.253028581
AUS-HRS_AUS-Zhang_403213,SimulationRaw,0,,,0.027332685,0.028393935,24.07692073,30.18214348,0.669004417,0.266956508,0.780954399,0.03663478,0.134366615,0.982066722,4.728913366,9.100169083,-2.583218755,9.865628718,0.950140298,0.601068797,6.317690262,0.329985289,563.0049239,3.365383864,1.151666171,0.335374417,0.042849698,134.887345,1.033391442
AUS-HRS_AUS-Zhang_403217,SimulationRaw,0,,,0.043519827,0.067305392,22.9846654,38.58607067,0.963543018,0.236876483,0.741356435,0.15657757,0.118483795,0.898831238,5.139300507,6.901695014,-2.437046415,5.773774853,0.106360106,0.599264068,6.4718001,0.345537823,572.896915,6.642540742,1.288383964,0.392154955,0.037681283,236.6081255,2.267453483
AUS-HRS_AUS-Zhang_403222,SimulationRaw,0,,,0.039863494,0.041000619,18.10646611,35.23222116,0.825526762,0.514882325,0.78576297,0.111096678,0.139804244,1.361431273,5.208259974,3.021145164,-0.500737203,19.79809048,0.80548249,0.704708179,6.29908574,0.630425205,545.472355,2.188007587,1.068624751,0.197183017,0.082581965,155.5056378,1.077694988
AUS-HRS_AUS-Zhang_403226,SimulationRaw,0,,,0.045959743,0.048430301,21.83300242,21.41808964,0.852666294,0.166934378,0.718095946,0.120123392,0.148867357,0.708493171,5.910513516,3.978393429,-0.675841308,18.71011391,0.598235737,0.22873915,5.980325294,0.346822536,776.0603279,8.478206079,1.551339815,0.565970123,0.04260821,227.1357764,1.517890783
AUS-HRS_AUS-Zhang_403232,SimulationRaw,0,,,0.041989967,0.025791952,25.58844873,41.89192811,1.724875469,0.438610997,0.817806473,0.098127423,0.035046323,0.963091361,4.470552881,7.251315178,-1.243753271,10.65193477,0.364829616,0.480115515,4.127200339,0.469927438,711.5377969,2.140152384,0.504691874,0.245978974,0.077767288,29.1349193,2.120404659
AUS-HRS_AUS-Zhang_405209,SimulationRaw,0,,,0.039281867,0.019772818,13.70037899,26.94045193,1.836482442,0.175460922,0.860831116,0.152997964,0.060410957,0.801650048,5.067977258,8.226830914,-4.921799728,2.502237854,0.817407701,0.066653214,2.59708258,0.435549345,1911.827589,91.03535379,1.178251114,0.331224765,0.045699111,36.81047597,3.83126913
AUS-HRS_AUS-Zhang_405214,SimulationRaw,0,,,0.047318238,0.066103433,21.71784123,34.15091731,1.839537912,0.335357213,0.788854694,0.093792584,0.005290309,0.896371416,4.228860518,6.071252639,-1.549534111,5.946092549,0.519628325,0.485353379,5.419783985,0.656948918,1390.187708,38.39509946,1.597927852,0.504949914,0.055352214,19.34374123,2.232666692
AUS-HRS_AUS-Zhang_405215,SimulationRaw,0,,,0.022102637,0.0326515,18.3399561,15.21992055,1.970758204,0.277664165,0.756249257,0.09605489,0.080423571,1.458556178,5.775518534,8.437268988,-3.872676775,1.323299218,0.746551072,0.222743612,3.127405978,0.834640449,353.111924,1.128201616,0.238972785,0.108099538,0.021120352,52.54744877,1.325678447
AUS-HRS_AUS-Zhang_405217,SimulationRaw,0,,,0.034198098,0.054356779,19.67704487,44.29305377,1.604014144,0.211088115,0.832121444,0.120277645,0.132895831,0.831038441,4.624714888,9.425326363,4.131080979,8.948413888,0.471866857,0.130832408,6.898022366,0.388739018,881.4685205,38.51370447,1.079602302,0.296733747,0.089120492,3.445349451,2.801383759
AUS-HRS_AUS-Zhang_405218,SimulationRaw,0,,,0.043082045,0.051415727,12.23850878,25.75284107,1.55715194,0.576793195,0.894640909,0.071434827,0.132209838,1.058060454,6.202248497,5.385130615,0.364972737,13.49535642,0.607141169,0.59700111,4.779424444,0.808177216,623.4503255,3.97404579,1.484343372,0.250489661,0.065078609,267.2557973,1.591431653
AUS-HRS_AUS-Zhang_405219,SimulationRaw,0,,,0.036002516,0.023188523,17.9020917,38.23114645,0.959964183,0.476001498,0.685093932,0.088923421,0.116191159,1.370138358,4.721954397,9.339232388,-1.222503636,19.40302535,0.701257927,0.42138621,4.754206643,0.937267244,520.4172237,2.337133742,0.703804835,0.200256916,0.054730496,246.4512236,1.125332945
AUS-HRS_AUS-Zhang_405229,SimulationRaw,0,,,0.044220066,0.059447158,24.26894351,46.04104718,1.903471915,0.376257157,0.704821712,0.077131343,0.10009152,1.275823149,3.759118556,4.181688762,-1.605592529,15.3611807,0.547286055,0.512672696,6.995230199,0.537910522,1002.364311,83.30172654,1.086352385,0.465155819,0.021290769,87.28151041,1.524645125
AUS-HRS_AUS-Zhang_405230,SimulationRaw,0,,,0.041668435,0.04342772,25.49464465,38.60473129,1.539772446,0.622567292,0.680450396,0.00501073,0.034401702,0.898553175,5.685099944,6.374507217,2.626826907,9.519647099,0.608967019,0.638404881,6.725555301,0.450574006,638.0013807,0.414159958,0.303656148,0.413521501,0.021369106,257.6409412,1.881101969
AUS-HRS_AUS-Zhang_405231,SimulationRaw,0,,,0.022055958,0.009294534,24.98479542,24.5407829,1.831131979,0.471069451,0.693673101,0.134095648,0.093472613,1.008908965,5.01272425,9.604152038,3.515302899,2.000551868,0.329816025,0.466605585,5.753391485,0.558246964,868.8534014,1.367118478,1.438260584,0.492923019,0.051657311,122.9978777,1.5494771
AUS-HRS_AUS-Zhang_405248,SimulationRaw,0,,,0.033707614,0.053162144,25.08660138,27.76856125,1.501854407,0.11077605,0.763440011,0.030545334,0.103295894,1.389861289,5.696288162,8.602472871,-4.976891858,12.51188537,0.415655592,0.135861286,6.46506506,0.373604163,407.3679548,45.96477322,1.336046219,0.308244605,0.020599545,1.634334006,2.039619868
AUS-HRS_AUS-Zhang_405264,SimulationRaw,0,,,0.044672361,0.066289455,10.66097261,32.919114,0.933316124,0.350784627,0.754569062,0.039392402,0.140766733,1.318743489,4.389957159,3.480509838,-2.716196516,13.2061097,0.810683888,0.3520922,4.765341685,0.534658792,1562.399364,4.213817997,1.509703063,0.224094514,0.062388174,262.2465452,1.680695362
AUS-HRS_AUS-Zhang_407213,SimulationRaw,0,,,0.042057879,0.064115547,22.93538517,27.18917768,1.812823194,0.440813407,0.79458787,0.100251038,0.05222768,1.313524799,5.054611476,8.790128661,4.388634044,3.976725218,0.972881273,0.400904742,6.990362775,0.328993981,332.2404442,37.07257476,1.508098417,0.639192578,0.021678585,297.8794544,1.084689154
AUS-HRS_AUS-Zhang_408202,SimulationRaw,0,,,0.039508383,0.044700169,21.93450186,28.49255503,0.834190893,0.612150871,0.741520557,0.036412918,0.04627767,1.429242167,6.127965043,4.758468404,-3.2189735,13.53371451,0.129301255,0.781188696,6.911110539,0.435487186,512.9524027,0.522878105,1.637062179,0.421280751,0.024916495,1.79662044,1.239124741
AUS-HRS_AUS-Zhang_408206,SimulationRaw,0,,,0.040435587,0.061134899,23.03501902,24.02920521,1.801256635,0.179124347,0.772263478,0.045636523,0.142662602,1.172739969,6.229936443,9.76200984,-0.900255225,15.79068825,0.467830876,0.658192559,6.81615039,0.383230171,511.6290875,55.34278072,1.79616201,0.572015472,0.020808754,205.0512992,2.356666695
AUS-HRS_AUS-Zhang_410047,SimulationRaw,0,,,0.029375791,0.054094887,24.77697663,20.1651122,1.025397809,0.416586493,0.721676477,0.039794909,0.129573462,1.381794824,5.097483244,8.073020175,0.253300964,13.9478816,0.629368051,0.481477523,6.632886007,0.648442589,825.1443384,0.978964884,1.405989039,0.34118763,0.023896804,8.677816291,2.820943409
AUS-HRS_AUS-Zhang_410091,SimulationRaw,0,,,0.032892298,0.065800958,21.32329927,40.86296497,1.787295018,0.253206343,0.751079769,0.048460951,0.024647726,1.258559427,4.155058858,5.76512567,-3.654797786,9.914424779,0.148291712,0.376769281,6.581233764,0.3767815,409.3363014,68.2609976,0.428419688,0.248674357,0.020217104,1.844940584,2.477778172
AUS-HRS_AUS-Zhang_415220,SimulationRaw,0,,,0.047979445,0.061672088,25.61566908,36.26722753,1.974570176,0.350959617,0.701453875,0.133570673,0.129080503,1.309863161,5.629624501,3.976100941,1.928404224,3.038449182,0.939639503,0.691058444,6.702384651,0.428095879,630.7142213,37.48784429,1.41076207,0.425353943,0.020224902,189.0075252,3.428333945
AUS-HRS_AUS-Zhang_415226,SimulationRaw,0,,,0.028695914,0.068241098,19.94979028,44.4267265,0.982746249,0.140441472,0.877813391,0.109836029,0.028391384,0.994418687,6.108952355,9.994493498,-0.524498521,6.575321094,0.906181217,0.473035023,6.781656576,0.42497697,610.6170319,0.41655089,1.502009704,0.18963883,0.020931177,1.279226987,2.300188813
AUS-HRS_AUS-Zhang_415237,SimulationRaw,0,,,0.03505601,0.066946816,20.52839191,27.98145035,1.750764166,0.281407928,0.761383805,0.044239419,0.031749952,1.204843483,3.58033473,6.527302337,3.323622084,10.41573818,0.951616365,0.126193954,6.851755266,0.545834554,544.3343552,13.95860949,1.972077923,0.617904923,0.020436391,7.973335209,1.48691175
AUS-HRS_AUS-Zhang_415238,SimulationRaw,0,,,0.035586106,0.044875557,25.50141091,28.66426765,1.284579278,0.433117905,0.722746345,0.057773542,0.026977942,0.791654587,3.606556971,4.271612037,-1.10987476,13.49512798,0.969685475,0.322732936,6.921092801,0.475491392,732.5797415,0.53577265,1.768644577,0.516994533,0.0211601,141.8011092,1.24414523
AUS-HRS_AUS-Zhang_415245,SimulationRaw,0,,,0.026202077,0.055349777,18.65064373,46.12515951,1.994599955,0.192212217,0.705256109,0.074789096,0.045176095,0.924860115,5.32365773,3.049839068,2.486595529,11.63532328,0.370204049,0.412010495,6.358376714,0.455858964,461.1421638,66.82958541,1.547985252,0.551520161,0.022507229,7.829566288,1.510367296
AUS-HRS_AUS-Zhang_416020,SimulationRaw,0,,,0.041470506,0.059576757,25.56412342,39.2328945,1.934073831,0.684182791,0.817956123,0.137793878,0.021973768,1.295891854,4.237073729,6.584276759,0.725186277,3.040618351,0.2708153,0.123295609,6.980329813,0.345676984,412.0799932,53.73886841,0.812727477,0.502069002,0.020161483,2.467496798,1.270789964
AUS-HRS_AUS-Zhang_419005,SimulationRaw,0,,,0.028946045,0.05957306,19.84713863,11.08838154,0.691458247,0.800381762,0.759749515,0.16001794,0.05622965,1.21829806,3.927904232,7.945697878,2.08955566,0.307416628,0.633171798,0.254542251,6.929532515,0.370482038,296.1409044,1.108383404,1.844013975,0.423607815,0.020255771,24.98399355,2.224890338
AUS-HRS_AUS-Zhang_419029,SimulationRaw,0,,,0.037885342,0.06019501,20.14564932,15.9617505,1.958700585,0.784599043,0.71697006,0.13282497,0.120788453,1.371166546,4.808913396,7.735223097,1.583649739,9.040923479,0.896260877,0.12926057,6.68800696,0.309930025,336.3991943,1.939221395,0.445592737,0.512557544,0.020139858,6.043830669,1.902148823
AUS-HRS_AUS-Zhang_420003,SimulationRaw,0,,,0.040553573,0.040094943,22.04517491,24.71316327,0.638766223,0.204595547,0.718674791,0.148020754,0.15139782,1.008745777,5.510551355,9.228808305,3.331308605,13.46267862,0.009361624,0.019458572,6.16014968,0.675615633,518.5447168,1.250586081,0.798758484,0.586909532,0.03165578,84.4021553,1.32208448
AUS-HRS_AUS-Zhang_420017,SimulationRaw,0,,,0.042305054,0.061708851,23.66843467,27.7679799,1.888584468,0.691957253,0.79797909,0.004460738,0.031533429,1.243461055,4.876549427,9.735566333,2.953937356,13.23562302,0.466800502,0.151942574,6.944640636,0.304890799,519.8563825,45.55059729,1.174744302,0.435047008,0.026535314,5.63817284,1.329855062
AUS-HRS_AUS-Zhang_421042,SimulationRaw,0,,,0.047206179,0.067503664,25.35699482,44.56634712,1.989189501,0.266071841,0.86228039,0.036327079,0.076907028,1.218246576,4.43861502,8.678394627,-3.74806524,10.83378866,0.962654434,0.446963754,6.999326778,0.313006248,557.0190358,91.32080735,1.88226848,0.426320047,0.0230197,183.7038376,1.49553054
AUS-HRS_AUS-Zhang_421048,SimulationRaw,0,,,0.038921795,0.058761193,22.88377112,44.07913442,1.975626936,0.957167975,0.713092035,0.009720521,0.100736417,1.009353328,3.929351085,5.758184281,2.704605303,1.174570967,0.37105751,0.163797798,6.961287069,0.33906713,302.3192006,0.503591454,0.242409277,0.355896958,0.027083684,8.482321919,1.274007359
AUS-HRS_AUS-Zhang_422338A,SimulationRaw,0,,,0.046964934,0.063215473,25.40556882,37.6145382,1.950206157,0.200877984,0.783845473,0.023194212,0.006108354,1.409183621,5.260134788,9.147052628,0.609926786,2.980047694,0.458515069,0.140224437,6.884373395,0.562573197,289.9969868,5.820449339,1.963349747,0.469998003,0.020246307,2.3599406,1.068487533
AUS-HRS_AUS-Zhang_603005,SimulationRaw,0,,,0.030572885,0.047564088,25.69788762,45.93721616,1.474339095,0.331229277,0.792806247,0.014116346,0.084045886,0.95029849,5.652114801,6.241957516,2.705014577,8.239710615,0.754337662,0.175990609,4.968266674,0.425326566,599.1972288,16.74623025,1.923035738,0.710370757,0.02013332,81.11941688,2.965805421
